parent_chembl_id,parent_name,parent_smiles,fragment_smiles,fragment_clean,n_atoms
CHEMBL429,LABETALOL,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,[6*]C(N)=O,[H]C(N)=O,3
CHEMBL429,LABETALOL,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,[4*]CC([8*])O,[H]CC([H])O,3
CHEMBL32,MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[5*]N1C[C@@H]2CCCN[C@@H]2C1,[H]N1C[C@@H]2CCCN[C@@H]2C1,9
CHEMBL32,MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL32,MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[15*]C1CC1,[H]C1CC1,3
CHEMBL32,MOXIFLOXACIN,COc1c(N2C[C@@H]3CCCN[C@@H]3C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,[9*]n1cc([16*])c(=O)c2cc(F)c([16*])c([16*])c21,[H]n1cc([H])c(=O)c2cc(F)c([H])c([H])c21,12
CHEMBL33,LEVOFLOXACIN ANHYDROUS,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,[16*]c1c(F)cc2c(=O)c([16*])cn3c2c1OC[C@@H]3C,[H]c1c(F)cc2c(=O)c([H])cn3c2c1OC[C@@H]3C,16
CHEMBL33,LEVOFLOXACIN ANHYDROUS,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,[5*]N1CCN(C)CC1,[H]N1CCN(C)CC1,7
CHEMBL33,LEVOFLOXACIN ANHYDROUS,C[C@H]1COc2c(N3CCN(C)CC3)c(F)cc3c(=O)c(C(=O)O)cn1c23,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL430,GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL430,GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,[15*]C1CC1,[H]C1CC1,3
CHEMBL430,GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,[5*]N1C/C(=N\OC)C([15*])C1,[H]N1C/C(=N\OC)C([H])C1,8
CHEMBL430,GEMIFLOXACIN,CO/N=C1\CN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1CN,[9*]n1cc([16*])c(=O)c2cc(F)c([14*])nc21,[H]n1cc([H])c(=O)c2cc(F)c([H])nc21,12
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,[1*]C(=O)[C@@H]([4*])C,[H]C(=O)[C@@H]([H])C,4
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,[1*]C(=O)[C@@H]([4*])CC[8*],[H]C(=O)[C@@H]([H])CC[H],5
CHEMBL431,SPIRAPRIL,CCOC(=O)[C@H](CCc1ccccc1)N[C@@H](C)C(=O)N1CC2(C[C@H]1C(=O)O)SCCS2,[5*]N1CC2(C[C@H]1[13*])SCCS2,[H]N1CC2(C[C@H]1[H])SCCS2,9
CHEMBL433,VALPROATE SODIUM,CCCC(CCC)C(=O)[O-].[Na+],CCCC(CCC)C(=O)[O-].[Na+],CCCC(CCC)C(=O)[O-].[Na+],11
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,[4*]C(C)C,[H]C(C)C,3
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,[4*]CC([8*])O,[H]CC([H])O,3
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,[16*]c1ccc(O)c(O)c1,[H]c1ccc(O)c(O)c1,8
CHEMBL435,HYDROCHLOROTHIAZIDE,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,17
CHEMBL35,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,[14*]c1ccco1,[H]c1ccco1,5
CHEMBL35,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,[16*]c1cc(Cl)c(S(N)(=O)=O)cc1[16*],[H]c1cc(Cl)c(S(N)(=O)=O)cc1[H],11
CHEMBL35,FUROSEMIDE,NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,[6*]C(=O)O,[H]C(=O)O,3
CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,[16*]c1ccc(Cl)cc1,[H]c1ccc(Cl)cc1,7
CHEMBL36,PYRIMETHAMINE,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1,[14*]c1nc(N)nc(N)c1[16*],[H]c1nc(N)nc(N)c1[H],8
CHEMBL436,TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,[8*]C(F)(F)F,[H]C(F)(F)F,4
CHEMBL436,TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,[5*]N(C)C(=S)c1cccc2c([16*])c([16*])ccc12,[H]N(C)C(=S)c1cccc2c([H])c([H])ccc12,14
CHEMBL436,TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,[4*]CC(=O)O,[H]CC(=O)O,4
CHEMBL437,SULFATHIAZOLE,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL437,SULFATHIAZOLE,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,[14*]c1nccs1,[H]c1nccs1,5
CHEMBL438,SULFAMERAZINE,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL438,SULFAMERAZINE,Cc1ccnc(NS(=O)(=O)c2ccc(N)cc2)n1,[14*]c1nccc(C)n1,[H]c1nccc(C)n1,7
CHEMBL439,SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,[14*]c1ncccn1,[H]c1ncccn1,6
CHEMBL439,SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL440,THIAMYLAL,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,[8*]C(C)CCC,[H]C(C)CCC,5
CHEMBL440,THIAMYLAL,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,[15*]C1([15*])C(=O)NC(=S)NC1=O,[H]C1([H])C(=O)NC(=S)NC1=O,9
CHEMBL440,THIAMYLAL,C=CCC1(C(C)CCC)C(=O)NC(=S)NC1=O,[8*]CC=C,[H]CC=C,3
CHEMBL441,THIOPENTAL,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,[8*]C(C)CCC,[H]C(C)CCC,5
CHEMBL441,THIOPENTAL,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,[15*]C1([15*])C(=O)NC(=S)NC1=O,[H]C1([H])C(=O)NC(=S)NC1=O,9
CHEMBL268164,CYCLOBARBITAL,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,[15*]C1(C2=CCCCC2)C(=O)NC(=O)NC1=O,[H]C1(C2=CCCCC2)C(=O)NC(=O)NC1=O,15
CHEMBL442,ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL442,ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,[4*][C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H]([13*])N2C1=O,[H][C@]1(C)O[C@@]2(O)[C@@H]3CCCN3C(=O)[C@H]([H])N2C1=O,16
CHEMBL442,ERGOTAMINE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21,[15*][C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,[H][C@@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,17
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,[7*]CC(=O)O,[H]CC(=O)O,4
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,[7*]CC([7*])C,[H]CC([H])C,3
CHEMBL38,TRETINOIN,CC1=C(/C=C/C(C)=C/C=C/C(C)=C/C(=O)O)C(C)(C)CCC1,[7*]CC1=C(C)CCCC1(C)C,[H]CC1=C(C)CCCC1(C)C,10
CHEMBL7413,METHOHEXITAL,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,[15*]C1([15*])C(=O)NC(=O)N(C)C1=O,[H]C1([H])C(=O)NC(=O)N(C)C1=O,10
CHEMBL7413,METHOHEXITAL,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,[8*]C(C)C#CCC,[H]C(C)C#CCC,6
CHEMBL7413,METHOHEXITAL,C=CCC1(C(C)C#CCC)C(=O)NC(=O)N(C)C1=O,[8*]CC=C,[H]CC=C,3
CHEMBL40,PHENOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL40,PHENOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL41,FLUOXETINE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[8*]C(F)(F)F,[H]C(F)(F)F,4
CHEMBL41,FLUOXETINE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[16*]c1ccccc1,[H]c1ccccc1,6
CHEMBL41,FLUOXETINE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[4*]CCC([4*])[8*],[H]CCC([H])[H],3
CHEMBL41,FLUOXETINE,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,[16*]c1ccc([16*])cc1,[H]c1ccc([H])cc1,6
CHEMBL443,SULFAMETHOXAZOLE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,[14*]c1cc(C)on1,[H]c1cc(C)on1,6
CHEMBL443,SULFAMETHOXAZOLE,Cc1cc(NS(=O)(=O)c2ccc(N)cc2)no1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL42,CLOZAPINE,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,23
CHEMBL445,NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc21,[7*]C1c2ccccc2CCc2ccccc21,[H]C1c2ccccc2CCc2ccccc21,15
CHEMBL445,NORTRIPTYLINE,CNCCC=C1c2ccccc2CCc2ccccc21,[4*]CCC[7*],[H]CCC[H],3
CHEMBL446,SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL446,SULFAMETHAZINE,Cc1cc(C)nc(NS(=O)(=O)c2ccc(N)cc2)n1,[14*]c1nc(C)cc(C)n1,[H]c1nc(C)cc(C)n1,8
CHEMBL447,SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,[8*]C(C)CCC,[H]C(C)CCC,5
CHEMBL447,SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL447,SECOBARBITAL,C=CCC1(C(C)CCC)C(=O)NC(=O)NC1=O,[8*]CC=C,[H]CC=C,3
CHEMBL448,PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,[8*]C(C)CCC,[H]C(C)CCC,5
CHEMBL448,PENTOBARBITAL,CCCC(C)C1(CC)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL7568,QUINACRINE,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,[4*]CCCC([4*])C,[H]CCCC([H])C,5
CHEMBL7568,QUINACRINE,CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12,[16*]c1ccc2nc3cc(Cl)ccc3c([16*])c2c1,[H]c1ccc2nc3cc(Cl)ccc3c([H])c2c1,15
CHEMBL267894,AMOBARBITAL,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL267894,AMOBARBITAL,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O,[8*]CCC(C)C,[H]CCC(C)C,5
CHEMBL7728,HEXOBARBITAL,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,17
CHEMBL449,BUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,[8*]C(C)CC,[H]C(C)CC,4
CHEMBL449,BUTABARBITAL,CCC(C)C1(CC)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL7863,APROBARBITAL,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,[8*]C(C)C,[H]C(C)C,3
CHEMBL7863,APROBARBITAL,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL7863,APROBARBITAL,C=CCC1(C(C)C)C(=O)NC(=O)NC1=O,[8*]CC=C,[H]CC=C,3
CHEMBL450,METHARBITAL,CCC1(CC)C(=O)NC(=O)N(C)C1=O,[15*]C1([15*])C(=O)NC(=O)N(C)C1=O,[H]C1([H])C(=O)NC(=O)N(C)C1=O,10
CHEMBL451,CHLORDIAZEPOXIDE,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,CNC1=Nc2ccc(Cl)cc2C(c2ccccc2)=[N+]([O-])C1,21
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,[5*]N1CC[C@H]1[13*],[H]N1CC[C@H]1[H],4
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,[1*]C(=O)[C@H]([4*])[8*],[H]C(=O)[C@H]([H])[H],3
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,[4*]CC(=O)O,[H]CC(=O)O,4
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,[15*]C1CCCCC1,[H]C1CCCCC1,6
CHEMBL266349,MELAGATRAN,N=C(N)c1ccc(CNC(=O)[C@@H]2CCN2C(=O)[C@H](NCC(=O)O)C2CCCCC2)cc1,[16*]c1ccc(C(=N)N)cc1,[H]c1ccc(C(=N)N)cc1,9
CHEMBL452,CLONAZEPAM,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,22
CHEMBL453,SULFISOXAZOLE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,[14*]c1onc(C)c1C,[H]c1onc(C)c1C,7
CHEMBL453,SULFISOXAZOLE,Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL268869,SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,[14*]c1ccc([14*])nn1,[H]c1ccc([H])nn1,6
CHEMBL268869,SULFAMETHOXYPYRIDAZINE,COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL454,BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,[8*]CC(C)C,[H]CC(C)C,4
CHEMBL454,BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,[15*]C1([15*])C(=O)NC(=O)NC1=O,[H]C1([H])C(=O)NC(=O)NC1=O,9
CHEMBL454,BUTALBITAL,C=CCC1(CC(C)C)C(=O)NC(=O)NC1=O,[8*]CC=C,[H]CC=C,3
CHEMBL455,SULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(N)cc1,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL455,SULFACETAMIDE,CC(=O)NS(=O)(=O)c1ccc(N)cc1,[12*]S(=O)(=O)c1ccc(N)cc1,[H]S(=O)(=O)c1ccc(N)cc1,10
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[16*]c1c2ccccc2nc2ccccc12,[H]c1c2ccccc2nc2ccccc12,14
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[16*]c1ccc([16*])c([16*])c1,[H]c1ccc([H])c([H])c1,6
CHEMBL43,AMSACRINE,COc1cc(NS(C)(=O)=O)ccc1Nc1c2ccccc2nc2ccccc12,[12*]S(C)(=O)=O,[H]S(C)(=O)=O,4
CHEMBL456,ETHACRYNIC ACID,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,[16*]c1ccc([16*])c(Cl)c1Cl,[H]c1ccc([H])c(Cl)c1Cl,8
CHEMBL456,ETHACRYNIC ACID,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,[4*]CC(=O)O,[H]CC(=O)O,4
CHEMBL456,ETHACRYNIC ACID,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,[6*]C(=O)C(=C)CC,[H]C(=O)C(=C)CC,6
CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,[14*]c1cccs1,[H]c1cccs1,5
CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,[4*]CC(=O)O,[H]CC(=O)O,4
CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,[16*]c1ccc([16*])c(Cl)c1Cl,[H]c1ccc([H])c(Cl)c1Cl,8
CHEMBL457,GEMFIBROZIL,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,[16*]c1cc(C)ccc1C,[H]c1cc(C)ccc1C,8
CHEMBL457,GEMFIBROZIL,Cc1ccc(C)c(OCCCC(C)(C)C(=O)O)c1,[4*]CCCC(C)(C)C(=O)O,[H]CCCC(C)(C)C(=O)O,9
CHEMBL45,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,[1*]C(C)=O,[H]C(C)=O,3
CHEMBL45,MELATONIN,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,[16*]c1ccc2[nH]cc([16*])c2c1,[H]c1ccc2[nH]cc([H])c2c1,9
CHEMBL46,ONDANSETRON,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,[9*]n1ccnc1C,[H]n1ccnc1C,6
CHEMBL46,ONDANSETRON,Cc1nccn1CC1CCc2c(c3ccccc3n2C)C1=O,[15*]C1CCc2c(c3ccccc3n2C)C1=O,[H]C1CCc2c(c3ccccc3n2C)C1=O,15
CHEMBL49,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,[14*]c1ncccn1,[H]c1ncccn1,6
CHEMBL49,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,[4*]CCCC[8*],[H]CCCC[H],4
CHEMBL49,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,[10*]N1C(=O)CC2(CCCC2)CC1=O,[H]N1C(=O)CC2(CCCC2)CC1=O,12
CHEMBL49,BUSPIRONE,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,[5*]N1CCN([5*])CC1,[H]N1CCN([H])CC1,6
CHEMBL459,METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,[8*]C[C@](C)(N)C(=O)O,[H]C[C@](C)(N)C(=O)O,7
CHEMBL459,METHYLDOPA,C[C@](N)(Cc1ccc(O)c(O)c1)C(=O)O,[16*]c1ccc(O)c(O)c1,[H]c1ccc(O)c(O)c1,8
CHEMBL460,MOLINDONE,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,[5*]N1CCOCC1,[H]N1CCOCC1,6
CHEMBL460,MOLINDONE,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2,[15*]C1CCc2[nH]c(C)c([16*])c2C1=O,[H]C1CCc2[nH]c(C)c([H])c2C1=O,11
CHEMBL53,APOMORPHINE,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,CN1CCc2cccc3c2[C@H]1Cc1ccc(O)c(O)c1-3,20
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[16*]c1ccc(Cl)cc1,[H]c1ccc(Cl)cc1,7
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[16*]c1ccc(F)cc1,[H]c1ccc(F)cc1,7
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[5*]N1CCC([15*])(O)CC1,[H]N1CCC([H])(O)CC1,7
CHEMBL54,HALOPERIDOL,O=C(CCCN1CCC(O)(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,[4*]CCCC([6*])=O,[H]CCCC([H])=O,5
CHEMBL55,PENTAMIDINE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,[16*]c1ccc(C(=N)N)cc1,[H]c1ccc(C(=N)N)cc1,9
CHEMBL55,PENTAMIDINE,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,[4*]CCCCC[4*],[H]CCCCC[H],5
CHEMBL463,AMINOHIPPURIC ACID,Nc1ccc(C(=O)NCC(=O)O)cc1,[4*]CC(=O)O,[H]CC(=O)O,4
CHEMBL463,AMINOHIPPURIC ACID,Nc1ccc(C(=O)NCC(=O)O)cc1,[16*]c1ccc(N)cc1,[H]c1ccc(N)cc1,7
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,[7*]CC([7*])C,[H]CC([H])C,3
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,[16*]c1cc(C)c([16*])c(C)c1C,[H]c1cc(C)c([H])c(C)c1C,9
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,[1*]C(=O)C[7*],[H]C(=O)C[H],3
CHEMBL57,NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,[5*]N1c2ncccc2C(=O)Nc2c(C)ccnc21,[H]N1c2ncccc2C(=O)Nc2c(C)ccnc21,17
CHEMBL57,NEVIRAPINE,Cc1ccnc2c1NC(=O)c1cccnc1N2C1CC1,[15*]C1CC1,[H]C1CC1,3
CHEMBL465,DRONABINOL,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,[16*]c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,[H]c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,18
CHEMBL465,DRONABINOL,CCCCCc1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(C)=C[C@@H]21,[8*]CCCCC,[H]CCCCC,5
CHEMBL58,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,[16*]c1ccc([16*])c2c1C(=O)c1c(O)ccc(O)c1C2=O,[H]c1ccc([H])c2c1C(=O)c1c(O)ccc(O)c1C2=O,18
CHEMBL58,MITOXANTRONE,O=C1c2c(O)ccc(O)c2C(=O)c2c(NCCNCCO)ccc(NCCNCCO)c21,[4*]CCO,[H]CCO,3
CHEMBL59,DOPAMINE,NCCc1ccc(O)c(O)c1,[8*]CCN,[H]CCN,3
CHEMBL59,DOPAMINE,NCCc1ccc(O)c(O)c1,[16*]c1ccc(O)c(O)c1,[H]c1ccc(O)c(O)c1,8
