canonical_smiles,molecule_chembl_id,standard_type,standard_units,standard_value,target_chembl_id,type,units,value
CC(C)C[C@H](NC(=O)[C@H](CSCCOCCOCCSC[C@H](NC(=O)COc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NC(=O)COc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL478672,IC50,nM,2900.0,CHEMBL2366517,IC50,uM,2.9
CCCCCCC(=O)N[C@@H](CSCCOCCOCCSC[C@H](NC(=O)CCCCCC)C(=O)N[C@H](C(=O)N[C@@H](Cc1ccccc1)C(N)=O)[C@H](C)CC)C(=O)N[C@@H](Cc1ccccc1)C(=O)O,CHEMBL507784,IC50,nM,1200.0,CHEMBL2366517,IC50,uM,1.2
CC[C@@H](C)[C@H](NC(=O)[C@H](CSCCOCCOCCSC[C@H](NC(=O)CCCCC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)NC(=O)CCCCC1CCCCC1)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL508493,IC50,nM,64000.0,CHEMBL2366517,IC50,uM,64.0
CC(C)C[C@H](NC(=O)[C@@H](NC(=O)CCCCCCCCCCCCCCC(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc1ccccc1)C(=O)O)[C@H](C)O)C(=O)N[C@@H](Cc1ccccc1)C(N)=O,CHEMBL449777,Ki,nM,3000.0,CHEMBL2366517,Ki,uM,3.0
C/C=C(\C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,CHEMBL507233,IC50,nM,35000.0,CHEMBL2366517,IC50,uM,35.0
C/C=C(/C)C(=O)O[C@H]1[C@H](OC(C)=O)[C@]2(CO)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,CHEMBL505939,IC50,nM,50000.0,CHEMBL2366517,IC50,uM,50.0
C/C=C(\C)C(=O)O[C@H]1[C@H](O)[C@]2(COC(C)=O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,CHEMBL500473,Inhibition,%,39.0,CHEMBL2366517,INH,%,39.0
C/C=C(/C)C(=O)OC[C@@]12[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]1CC(C)(C)[C@@H](O)[C@@H]2O,CHEMBL503158,Inhibition,%,12.5,CHEMBL2366517,INH,%,12.5
C/C=C(\C)C(=O)OC[C@@]12[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]1CC(C)(C)[C@@H](O)[C@@H]2O,CHEMBL455831,Inhibition,%,15.9,CHEMBL2366517,INH,%,15.9
C/C=C(/C)C(=O)O[C@H]1[C@H](O)C(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@]21COC(C)=O,CHEMBL448282,Inhibition,%,34.0,CHEMBL2366517,INH,%,34.0
C/C=C(\C)C(=O)O[C@H]1[C@H](O)C(C)(C)C[C@H]2C3=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@@]4(C)[C@]3(C)C[C@@H](O)[C@]21COC(C)=O,CHEMBL502797,Inhibition,%,35.2,CHEMBL2366517,INH,%,35.2
C/C=C(/C)C(=O)O[C@H]1[C@H](O)[C@]2(COC(C)=O)[C@H](O)C[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC[C@H](O[C@@H]6O[C@H](C(=O)O)[C@@H](O[C@@H]7O[C@H](CO)[C@@H](O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2CC1(C)C,CHEMBL509354,Inhibition,%,14.7,CHEMBL2366517,INH,%,14.7
C/C1=C/[C@H]2OC(=O)[C@H](C)[C@H]2CC[C@]2(C)O[C@H]1C[C@H]2O,CHEMBL445761,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
C[C@@H]1C(=O)O[C@@H]2C3=C([C@H]4C(=O)[C@]3(C)[C@@H]3[C@H](O)C5=C([C@H]6OC(=O)[C@@H](C)[C@@H]6CC[C@]5(C)O)[C@@]43C)[C@@](C)(O)CC[C@@H]12,CHEMBL508743,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
CC1=C[C@H]2[C@H]3[C@H](C(C)=C4[C@H]5OC(=O)[C@@H](C)[C@@H]5CC[C@](C)(O)[C@@H]43)[C@@]13[C@@H]2[C@@](C)(O)CC[C@H]1[C@H](C)C(=O)O[C@@H]13,CHEMBL501255,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@](C)(O)[C@@H]2[C@H]2[C@H]3C[C@]4(C)O[C@@]5(C)CC[C@H]6[C@H](C)C(=O)O[C@@H]6[C@@]4([C@@H]35)[C@@H]12,CHEMBL502386,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@](C)(O)[C@@H]2[C@H]2[C@@H]3[C@@H]4[C@]5([C@H]6OC(=O)[C@@H](C)[C@@H]6CC[C@]4(C)O[C@@]5(C)[C@H]3O)[C@@H]12,CHEMBL501704,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
CC1=C2[C@H]3OC(=O)[C@H](C)[C@@H]3CC[C@@](C)(O)[C@@H]2[C@H]2[C@H]3C[C@]4(C)O[C@@]5(C)CC[C@H]6[C@H](C)C(=O)O[C@@H]6[C@@]4([C@@H]35)[C@@H]12,CHEMBL487917,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
C=C1[C@@H](O)[C@@H]2[C@H]3[C@H](C(C)=C4[C@H]5OC(=O)[C@@H](C)[C@@H]5CC[C@](C)(O)[C@@H]43)[C@@]13[C@@H]2[C@@](C)(O)CC[C@H]1[C@H](C)C(=O)O[C@@H]13,CHEMBL506369,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
CC1=C2[C@H]3OC(=O)[C@@H](C)[C@@H]3CC[C@](C)(O)[C@@H]2[C@H]2[C@H]3C(=O)[C@H](C)[C@]4([C@@H]3[C@@](C)(O)CC[C@H]3[C@H](C)C(=O)O[C@@H]34)[C@@H]12,CHEMBL503516,Inhibition,%,22.0,CHEMBL2366517,INH,%,22.0
c1ccc2[nH]c(Oc3ccc(OCCCN4CCCCC4)cc3)nc2c1,CHEMBL481690,Inhibition,%,10.0,CHEMBL2366517,INH,%,10.0
O=C1N[C@@H](Cc2ccccc2)C([O-])[N+]2(CCCCC2)N1Cc1ccccc1,CHEMBL466684,IC50,nM,37200.0,CHEMBL2366517,IC50,uM,37.2
O=C1N[C@H](Cc2ccccc2)C([O-])[N+]2(CCCCC2)N1Cc1ccccc1,CHEMBL466687,IC50,nM,543000.0,CHEMBL2366517,IC50,uM,543.0
CC(C)(C)NC(=O)[C@@H]1CCC[N+]12C([O-])[C@H](Cc1ccccc1)NC(=O)N2Cc1ccccc1,CHEMBL466688,IC50,nM,44500.0,CHEMBL2366517,IC50,uM,44.5
CC(C)[C@H](NC(C)(C)C)C(=O)NC(=O)[C@@H]1CCC[N+]12C([O-])[C@H](Cc1ccccc1)NC(=O)N2Cc1ccccc1,CHEMBL512599,IC50,nM,341000.0,CHEMBL2366517,IC50,uM,341.0
CC[C@H](C)[C@H](NC(=O)[C@@H](NC(C)(C)C)C(C)C)C(=O)NC(=O)[C@@H]1CCC[N+]12C([O-])[C@H](Cc1ccccc1)NC(=O)N2Cc1ccccc1,CHEMBL471433,IC50,nM,169000.0,CHEMBL2366517,IC50,uM,169.0
C=CCOC(=O)N[C@]1(Cc2ccccc2)CC[N+]2(CCC[C@H]2C(=O)OC)C1[O-],CHEMBL466085,IC50,nM,1000000.0,CHEMBL2366517,IC50,uM,1000.0
CC(C)[C@H](N)C(=O)N[C@]1(Cc2ccccc2)CC[N+]2(CCC[C@H]2C(=O)NC(C)(C)C)C1[O-],CHEMBL511210,IC50,nM,545000.0,CHEMBL2366517,IC50,uM,545.0
CC(C)[C@H](N)C(=O)N[C@]1(Cc2ccccc2)CC[N+]2(CCC[C@H]2C(=O)NC(=O)[C@@H](NC(C)(C)C)C(C)C)C1[O-],CHEMBL466502,IC50,nM,204000.0,CHEMBL2366517,IC50,uM,204.0
O=C(N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1Cl)c1ccc(F)cc1Cl,CHEMBL541232,IC50,nM,395.4,CHEMBL2366517,IC50,nM,395.4
O=C(CC1CCCCC1)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)CC1CCCCC1,CHEMBL560343,IC50,nM,25000.0,CHEMBL2366517,IC50,nM,25000.0
COc1ccccc1C(=O)N[C@@H](CC(C)C)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)c1ccccc1OC,CHEMBL564804,IC50,nM,1313.0,CHEMBL2366517,IC50,nM,1313.0
CC(C)C[C@H](NC(=O)CC1CCCCC1)[C@@H](O)[C@H](O)[C@H](CC(C)C)NC(=O)CC1CCCCC1,CHEMBL556236,IC50,nM,25000.0,CHEMBL2366517,IC50,nM,25000.0
Cc1ccc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)[C@H](O)[C@H](Cc2ccccc2)NC(=O)C2CCOC2)cn1,CHEMBL556509,IC50,nM,25000.0,CHEMBL2366517,IC50,nM,25000.0
O=C(N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)c1ccc(F)cc1Cl)c1ccc2c(c1)OCCO2,CHEMBL555902,IC50,nM,25000.0,CHEMBL2366517,IC50,nM,25000.0
CC(C)[C@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)[C@@H](O)[C@H](O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)OCc1ccccc1)C(C)C,CHEMBL449611,Ki,nM,1.5,CHEMBL2366517,Ki,nM,1.5
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]43C)[C@H]2C1,CHEMBL573822,IC50,nM,3900.0,CHEMBL2366517,IC50,uM,3.9
CC(C)(C(=O)O)[C@@H]1CC[C@]2(C)[C@H](C(=O)C=C3[C@H]4C[C@@](C)(C(=O)O)CC[C@]4(C)CC[C@]32C)[C@@]1(C)CC(=O)O,CHEMBL574282,IC50,nM,5700.0,CHEMBL2366517,IC50,uM,5.7
CC(C)[C@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL575906,IC50,nM,10600.0,CHEMBL2366517,IC50,uM,10.6
C=C(C)[C@@H]1CC[C@@]2(C)[C@@H]1[C@@H]1CC[C@@H]3[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@@]3(C)[C@]1(C)C[C@@H]2O,CHEMBL573101,IC50,nM,10900.0,CHEMBL2366517,IC50,uM,10.9
CC(C)[C@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL575468,IC50,nM,14600.0,CHEMBL2366517,IC50,uM,14.6
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]43C)[C@H]12,CHEMBL573333,IC50,nM,15700.0,CHEMBL2366517,IC50,uM,15.7
CC1(C)C(=O)C(O)=C[C@]2(C)[C@H]3C(=O)C[C@@H]4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CHEMBL573823,IC50,nM,15800.0,CHEMBL2366517,IC50,uM,15.8
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]43C)[C@H]12,CHEMBL575187,IC50,nM,17600.0,CHEMBL2366517,IC50,uM,17.6
C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)C=C(O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,CHEMBL574281,IC50,nM,18800.0,CHEMBL2366517,IC50,uM,18.8
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)C=C(O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,CHEMBL573351,IC50,nM,19200.0,CHEMBL2366517,IC50,uM,19.2
COC(=O)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](OC(C)=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(C)C,CHEMBL575822,IC50,nM,21300.0,CHEMBL2366517,IC50,uM,21.3
CC1(C)C(=O)CC[C@]2(C)[C@H]3C(=O)C=C4[C@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@@]4(C)[C@]3(C)CC[C@@H]12,CHEMBL573350,IC50,nM,23600.0,CHEMBL2366517,IC50,uM,23.6
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)C=C(O)C(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,CHEMBL576173,IC50,nM,24600.0,CHEMBL2366517,IC50,uM,24.6
COC(=O)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(C)C,CHEMBL575701,IC50,nM,24600.0,CHEMBL2366517,IC50,uM,24.6
C[C@@H]1[C@H]2[C@H]3CC[C@@H]4[C@@]5(C)C=C(O)C(=O)C(C)(C)[C@@H]5CC[C@@]4(C)[C@]3(C)CC[C@@]2(C(=O)O)CC[C@H]1C,CHEMBL572885,IC50,nM,25400.0,CHEMBL2366517,IC50,uM,25.4
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]43C)[C@H]12,CHEMBL578646,IC50,nM,25400.0,CHEMBL2366517,IC50,uM,25.4
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,CHEMBL574496,IC50,nM,27400.0,CHEMBL2366517,IC50,uM,27.4
CC1(C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]2C1,CHEMBL576367,IC50,nM,28600.0,CHEMBL2366517,IC50,uM,28.6
CC1(C)CC[C@]2(CO)CC[C@]3(C)C(=CC[C@@H]4[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@]43C)[C@H]2C1,CHEMBL574497,IC50,nM,30400.0,CHEMBL2366517,IC50,uM,30.4
C=C(C)[C@@H]1CC[C@]2(C=O)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,CHEMBL577582,IC50,nM,31900.0,CHEMBL2366517,IC50,uM,31.9
COC(=O)[C@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(C)C,CHEMBL576006,IC50,nM,32300.0,CHEMBL2366517,IC50,uM,32.3
COC(=O)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(C)C,CHEMBL575879,IC50,nM,37000.0,CHEMBL2366517,IC50,uM,37.0
C[C@H]1[C@H](C)CC[C@]2(C(=O)O)CC[C@]3(C)C(=CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,CHEMBL487887,IC50,nM,37500.0,CHEMBL2366517,IC50,uM,37.5
CC(C)[C@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C=C(O)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL576008,IC50,nM,40500.0,CHEMBL2366517,IC50,uM,40.5
COC(=O)[C@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(C)C,CHEMBL575831,IC50,nM,41400.0,CHEMBL2366517,IC50,uM,41.4
CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CCC(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL575887,IC50,nM,45200.0,CHEMBL2366517,IC50,uM,45.2
CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@]4(C)CC[C@H](O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL575035,IC50,nM,47300.0,CHEMBL2366517,IC50,uM,47.3
CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1[C@H]1CC[C@@H]3[C@@]4(C)C=C(O)C(=O)C(C)(C)[C@@H]4CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL576007,IC50,nM,49700.0,CHEMBL2366517,IC50,uM,49.7
CC(C)[C@@H](NC(=O)[C@]12CCC(C)(C)C[C@@H]1C1=CC[C@@H]3[C@@](C)(CC(=O)O)[C@H](C(C)(C)C(=O)O)CC[C@@]3(C)[C@]1(C)CC2)C(=O)O,CHEMBL575697,IC50,nM,88100.0,CHEMBL2366517,IC50,uM,88.1
CC(=O)O[C@H]1CC[C@]2(C)[C@H]3CC=C4[C@@H]5CC(C)(C)CC[C@]5(C(=O)O)CC[C@@]4(C)[C@]3(C)CC[C@H]2C1(C)C,CHEMBL486822,IC50,nM,200600.0,CHEMBL2366517,IC50,uM,200.6
C=C(C)[C@@H]1CC[C@]2(C)CC[C@]3(C)[C@@H](CC[C@@H]4[C@@]5(C)CCC(=O)C(C)(C)[C@@H]5CC[C@]43C)[C@H]12,CHEMBL575188,IC50,nM,235600.0,CHEMBL2366517,IC50,uM,235.6
Cc1cccc(C)c1OCC(=O)NC[C@](O)(Cc1ccccc1)C(=O)N1CSC(C)(C)[C@@H]1C(=O)N[C@H]1c2ccccc2C[C@H]1O,CHEMBL584192,Ki,nM,670.0,CHEMBL2366517,Ki,uM,0.67
Cc1cccc(C)c1OCC(=O)NCC(O)(CCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,CHEMBL584194,Ki,nM,1000.0,CHEMBL2366517,Ki,uM,1.0
COC(=O)N[C@H](C(=O)NN(Cc1ccccc1)C[C@@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,CHEMBL436755,Ki,nM,6.0,CHEMBL2366517,Ki,uM,0.006
COC(=O)N[C@H](C(=O)NN(Cc1ccccc1)C[C@](O)(Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O)C(C)(C)C,CHEMBL198645,Ki,nM,2200.0,CHEMBL2366517,Ki,uM,2.2
Cc1cccc(C)c1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,CHEMBL584130,Ki,nM,0.0024,CHEMBL2366517,Ki,nM,0.0024
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)N[C@H](C)c1ccccc1,CHEMBL573734,Inhibition,%,,CHEMBL2366517,INH,,
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)c1ccccc1,CHEMBL573217,Inhibition,%,,CHEMBL2366517,INH,,
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)N[C@@H](C)c1ccccc1,CHEMBL578020,Inhibition,%,31.0,CHEMBL2366517,INH,%,31.0
Cc1c(F)cccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,CHEMBL584762,Inhibition,%,53.0,CHEMBL2366517,INH,%,53.0
Cc1c(O)cccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,CHEMBL584761,Inhibition,%,41.0,CHEMBL2366517,INH,%,41.0
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1c(F)cccc1F,CHEMBL584760,Inhibition,%,24.0,CHEMBL2366517,INH,%,24.0
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1c(F)cccc1Cl,CHEMBL584342,Inhibition,%,50.0,CHEMBL2366517,INH,%,50.0
Cc1c(O)cccc1C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1c(Cl)cccc1Cl,CHEMBL574152,Inhibition,%,66.0,CHEMBL2366517,INH,%,66.0
Cc1cccc(Cl)c1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2cccc(O)c2C)CSC1(C)C,CHEMBL584131,Inhibition,%,77.0,CHEMBL2366517,INH,%,77.0
Cc1cc(N)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC/C=C\CO,CHEMBL574873,Inhibition,%,91.0,CHEMBL2366517,INH,%,91.0
C=C(C)CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N)cc2C)CSC1(C)C,CHEMBL573975,Inhibition,%,98.0,CHEMBL2366517,INH,%,98.0
C=CCNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N)cc2C)CSC1(C)C,CHEMBL574652,Inhibition,%,91.0,CHEMBL2366517,INH,%,91.0
Cc1cc(N)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC1CCCC1,CHEMBL575916,Inhibition,%,90.0,CHEMBL2366517,INH,%,90.0
Cc1cc(N)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)N[C@H]1CCc2ccccc21,CHEMBL584969,Inhibition,%,97.0,CHEMBL2366517,INH,%,97.0
Cc1cc(N)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NCc1c(Cl)cccc1Cl,CHEMBL584765,Inhibition,%,95.0,CHEMBL2366517,INH,%,95.0
Cc1cccc(C)c1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N)cc2C)CSC1(C)C,CHEMBL575276,Inhibition,%,99.0,CHEMBL2366517,INH,%,99.0
Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N(C)C)cc2C)CSC1(C)C,CHEMBL573215,Inhibition,%,85.0,CHEMBL2366517,INH,%,85.0
CNc1cc(C)c(OCC(=O)N[C@@H](Cc2ccccc2)[C@H](O)C(=O)N2CSC(C)(C)[C@H]2C(=O)NCc2ccccc2C)c(C)c1,CHEMBL584764,Inhibition,%,85.0,CHEMBL2366517,INH,%,85.0
Cc1ccccc1CNC(=O)[C@H]1N(C(=O)[C@@H](O)[C@H](Cc2ccccc2)NC(=O)COc2c(C)cc(N)cc2C)CSC1(C)C,CHEMBL584763,Inhibition,%,98.0,CHEMBL2366517,INH,%,98.0
Cc1cc(N)cc(C)c1OCC(=O)N[C@@H](Cc1ccccc1)[C@H](O)C(=O)N1CSC(C)(C)[C@H]1C(=O)NC(C)(C)C,CHEMBL573747,Inhibition,%,92.0,CHEMBL2366517,INH,%,92.0
